,index,asset_name,assets,bea_asset_code,delta,eatr_d,eatr_e,eatr_mix,major_asset_group,metr_d,metr_e,metr_mix,mettr_d,mettr_e,mettr_mix,minor_asset_group,rho_d,rho_e,rho_mix,tax_treat,tax_wedge_d,tax_wedge_e,tax_wedge_mix,ucc_d,ucc_e,ucc_mix,z_d,z_e,z_mix,year
197,197,Residential,1251223569158.91162,RES,0.01631,0.13892,0.20445,0.18519,Structures,-0.21891,0.17487,0.09810,0.24799,0.17487,0.18796,Residential Buildings,0.03610,0.06195,0.05439,non-corporate,0.00895,0.01083,0.01022,0.05241,0.07827,0.07070,0.52123,0.42274,0.44810,2023
198,198,Computers and Software,398439404774.10364,,0.41304,0.13542,0.17399,0.16161,Equipment,-0.19512,0.09799,0.03562,0.13615,0.20503,0.19027,Computers and Software,0.03682,0.06430,0.05550,corporate,0.00501,0.01318,0.01056,0.44985,0.47734,0.46853,0.96458,0.95015,0.95467,2023
199,199,Industrial Machinery,754098089403.83569,,0.10569,0.12700,0.16268,0.15118,Equipment,-0.26858,0.05596,-0.01258,0.08305,0.16798,0.14980,Industrial Machinery,0.03468,0.06144,0.05285,corporate,0.00288,0.01032,0.00792,0.14037,0.16713,0.15855,0.94264,0.92099,0.92767,2023
200,200,Instruments and Communications Equipment,847266959305.16626,,0.12485,0.12801,0.16406,0.15244,Equipment,-0.25932,0.06128,-0.00649,0.08975,0.17267,0.15492,Instruments and Communications Equipment,0.03494,0.06179,0.05317,corporate,0.00314,0.01067,0.00824,0.15979,0.18663,0.17802,0.94321,0.92175,0.92838,2023
201,201,Intellectual Property,1681853383295.78247,,0.17644,0.12126,0.16361,0.14993,Intellectual Property,-0.32411,0.05956,-0.01869,0.04291,0.17116,0.14467,Intellectual Property,0.03323,0.06167,0.05254,corporate,0.00143,0.01056,0.00760,0.20967,0.23811,0.22898,0.88595,0.83858,0.85307,2023
204,204,Mining and Drilling Structures,2172847614881.23291,,0.05760,0.12398,0.15864,0.14745,Structures,-0.29720,0.03997,-0.03099,0.06237,0.15389,0.13435,Mining and Drilling Structures,0.03392,0.06041,0.05191,corporate,0.00212,0.00930,0.00697,0.09152,0.11801,0.10951,0.93594,0.91355,0.92037,2023
205,205,Nonresidential Buildings,4551150305062.84180,,0.02561,0.15502,0.21039,0.19249,Structures,-0.05319,0.21106,0.15470,0.23874,0.30468,0.29026,Nonresidential Buildings,0.04178,0.07352,0.06332,corporate,0.00997,0.02240,0.01838,0.06738,0.09912,0.08892,0.40527,0.30199,0.32971,2023
206,206,Office and Residential Equipment,213260346795.91928,,0.11933,0.12767,0.16358,0.15201,Equipment,-0.26242,0.05945,-0.00857,0.08751,0.17106,0.15317,Office and Residential Equipment,0.03485,0.06167,0.05307,corporate,0.00305,0.01055,0.00813,0.15418,0.18099,0.17239,0.94346,0.92208,0.92868,2023
207,207,Other Equipment,337069776280.60559,,0.15074,0.12972,0.16642,0.15460,Equipment,-0.24395,0.07027,0.00375,0.10086,0.18060,0.16351,Other Equipment,0.03537,0.06238,0.05372,corporate,0.00357,0.01127,0.00878,0.18612,0.21313,0.20447,0.94264,0.92099,0.92767,2023
208,208,Other Industrial Equipment,1055995584198.92261,,0.09750,0.12834,0.16503,0.15319,Equipment,-0.25629,0.06500,-0.00290,0.09194,0.17595,0.15793,Other Industrial Equipment,0.03502,0.06203,0.05337,corporate,0.00322,0.01091,0.00843,0.13252,0.15953,0.15086,0.91884,0.89162,0.89984,2023
209,209,Other Structures,1869521471202.14795,,0.02290,0.12510,0.16137,0.14963,Structures,-0.28649,0.05083,-0.02017,0.07011,0.16346,0.14344,Other Structures,0.03420,0.06111,0.05246,corporate,0.00240,0.00999,0.00752,0.05710,0.08400,0.07536,0.88792,0.85400,0.86405,2023
210,210,Residential Buildings,333776430841.08838,,0.01631,0.14398,0.19616,0.17913,Structures,-0.12874,0.17039,0.10698,0.18413,0.26884,0.25019,Residential Buildings,0.03898,0.06991,0.05993,corporate,0.00718,0.01880,0.01499,0.05530,0.08623,0.07625,0.50711,0.39695,0.42773,2023
211,211,Transportation Equipment,965295479648.01782,,0.14020,0.12746,0.16322,0.15170,Equipment,-0.26432,0.05806,-0.01004,0.08613,0.16983,0.15193,Transportation Equipment,0.03480,0.06157,0.05299,corporate,0.00300,0.01046,0.00805,0.17500,0.20178,0.19319,0.94590,0.92588,0.93204,2023
212,212,Computers and Software,133772595225.89632,,0.41707,0.13175,0.18615,0.17035,Equipment,-0.28405,0.10747,0.03046,0.20780,0.10747,0.12706,Computers and Software,0.03427,0.05727,0.05059,non-corporate,0.00712,0.00615,0.00643,0.45134,0.47435,0.46767,0.96557,0.95325,0.95676,2023
213,213,Industrial Machinery,170693910596.16437,,0.10585,0.12294,0.17461,0.15957,Equipment,-0.37444,0.05901,-0.02542,0.15203,0.05901,0.07676,Industrial Machinery,0.03201,0.05432,0.04784,non-corporate,0.00487,0.00321,0.00367,0.13787,0.16018,0.15369,0.94502,0.92663,0.93180,2023
214,214,Instruments and Communications Equipment,352265040694.83380,,0.13114,0.12432,0.17645,0.16127,Equipment,-0.35946,0.06705,-0.01615,0.16127,0.06705,0.08510,Instruments and Communications Equipment,0.03237,0.05479,0.04827,non-corporate,0.00522,0.00367,0.00411,0.16350,0.18593,0.17941,0.94554,0.92730,0.93242,2023
215,215,Intellectual Property,387169616704.21753,,0.18561,0.11560,0.17254,0.15594,Intellectual Property,-0.45996,0.04973,-0.04569,0.09927,0.04973,0.05850,Intellectual Property,0.03014,0.05379,0.04691,non-corporate,0.00299,0.00268,0.00274,0.21574,0.23940,0.23252,0.89834,0.86103,0.87146,2023
218,218,Mining and Drilling Structures,337164385118.76697,,0.06203,0.11966,0.17017,0.15546,Structures,-0.41140,0.03893,-0.04843,0.12923,0.03893,0.05604,Mining and Drilling Structures,0.03117,0.05319,0.04679,non-corporate,0.00403,0.00207,0.00262,0.09321,0.11522,0.10882,0.94622,0.92888,0.93373,2023
219,219,Nonresidential Buildings,2863254694937.15771,,0.02432,0.14890,0.21717,0.19722,Structures,-0.13840,0.21604,0.14637,0.29766,0.21604,0.23143,Nonresidential Buildings,0.03865,0.06520,0.05746,non-corporate,0.01150,0.01409,0.01330,0.06297,0.08952,0.08178,0.42340,0.32953,0.35286,2023
220,220,Office and Residential Equipment,108443653204.08075,,0.12040,0.12354,0.17538,0.16029,Equipment,-0.36788,0.06241,-0.02146,0.15608,0.06241,0.08032,Office and Residential Equipment,0.03217,0.05452,0.04802,non-corporate,0.00502,0.00340,0.00386,0.15257,0.17492,0.16843,0.94645,0.92848,0.93354,2023
221,221,Other Equipment,175872223719.39435,,0.15009,0.12559,0.17815,0.16285,Equipment,-0.34598,0.07440,-0.00772,0.16959,0.07440,0.09268,Other Equipment,0.03269,0.05523,0.04868,non-corporate,0.00554,0.00411,0.00451,0.18278,0.20532,0.19877,0.94502,0.92663,0.93180,2023
222,222,Other Industrial Equipment,349865415801.07751,,0.12282,0.12374,0.17573,0.16059,Equipment,-0.36572,0.06391,-0.01983,0.15741,0.06391,0.08179,Other Industrial Equipment,0.03222,0.05461,0.04810,non-corporate,0.00507,0.00349,0.00393,0.15504,0.17743,0.17092,0.94190,0.92311,0.92836,2023
223,223,Other Structures,598505528797.85229,,0.02518,0.12116,0.17327,0.15807,Structures,-0.39427,0.05304,-0.03370,0.13980,0.05304,0.06930,Other Structures,0.03156,0.05398,0.04745,non-corporate,0.00441,0.00286,0.00329,0.05674,0.07916,0.07264,0.89177,0.86306,0.87081,2023
224,224,Residential Buildings,1251223569158.91162,,0.01631,0.13892,0.20445,0.18519,Structures,-0.21891,0.17487,0.09810,0.24799,0.17487,0.18796,Residential Buildings,0.03610,0.06195,0.05439,non-corporate,0.00895,0.01083,0.01022,0.05241,0.07827,0.07070,0.52123,0.42274,0.44810,2023
225,225,Transportation Equipment,319214520351.98218,,0.15422,0.12341,0.17505,0.16002,Equipment,-0.36928,0.06093,-0.02293,0.15521,0.06093,0.07900,Transportation Equipment,0.03213,0.05443,0.04795,non-corporate,0.00499,0.00332,0.00379,0.18636,0.20866,0.20218,0.95461,0.93914,0.94350,2023
226,226,Equipment,4571425640406.57031,,0.14538,0.12856,0.16489,0.15319,Equipment,-0.25431,0.06449,-0.00292,0.09337,0.17550,0.15791,Equipment,0.03508,0.06200,0.05336,corporate,0.00328,0.01088,0.00843,0.18046,0.20738,0.19875,0.93989,0.91797,0.92470,2023
230,230,Structures,8927295821987.31055,,0.03248,0.14079,0.18700,0.17205,Structures,-0.15262,0.14194,0.07947,0.16687,0.24376,0.22709,Structures,0.03817,0.06759,0.05814,corporate,0.00637,0.01648,0.01320,0.07065,0.10007,0.09062,0.63931,0.56999,0.58904,2023
231,231,Equipment,1610127359593.42920,,0.15633,0.12457,0.17674,0.16156,Equipment,-0.35677,0.06833,-0.01463,0.16294,0.06833,0.08647,Equipment,0.03243,0.05487,0.04835,non-corporate,0.00528,0.00375,0.00418,0.18876,0.21120,0.20468,0.94816,0.93083,0.93570,2023
235,235,Structures,5050148178012.68848,,0.02496,0.14119,0.20568,0.18681,Structures,-0.19961,0.17904,0.10492,0.25989,0.17904,0.19411,Structures,0.03668,0.06227,0.05480,non-corporate,0.00953,0.01115,0.01064,0.06163,0.08722,0.07976,0.53805,0.45587,0.47662,2023
236,236,Overall,20307631130712.19531,,0.06162,0.14039,0.18676,0.17183,Overall,-0.15565,0.14119,0.07857,0.16468,0.24310,0.22633,Overall,0.03807,0.06754,0.05808,corporate,0.00627,0.01642,0.01315,0.09969,0.12915,0.11970,0.56599,0.52666,0.53775,2023
237,237,Overall,17036588869287.80469,,0.02639,0.14335,0.20990,0.19054,Overall,-0.18182,0.19301,0.12022,0.27087,0.19301,0.20788,Overall,0.03723,0.06334,0.05576,non-corporate,0.01008,0.01223,0.01159,0.06362,0.08973,0.08215,0.26952,0.24267,0.24952,2023
0,0,Prepackaged software,72268924053.12727,ENS1,0.55000,0.14813,0.19258,0.17831,Equipment,-0.09908,0.15950,0.10387,0.20643,0.25941,0.24789,Computers and Software,0.04003,0.06901,0.05972,corporate,0.00826,0.01790,0.01481,0.59003,0.61901,0.60972,0.95184,0.93190,0.93817,2024
1,1,Custom software,197240164684.60291,ENS2,0.33000,0.13701,0.17685,0.16402,Equipment,-0.18225,0.10802,0.04612,0.14638,0.21405,0.19943,Computers and Software,0.03722,0.06502,0.05611,corporate,0.00545,0.01392,0.01119,0.36722,0.39502,0.38611,0.95184,0.93190,0.93817,2024
2,2,Mainframes,17413293618.87355,EP1A,0.46330,0.15176,0.19766,0.18294,Equipment,-0.07445,0.17489,0.12112,0.22421,0.27297,0.26237,Computers and Software,0.04095,0.07029,0.06090,corporate,0.00918,0.01919,0.01598,0.50425,0.53359,0.52420,0.93646,0.91128,0.91913,2024
3,3,PCs,53550810953.45985,EP1B,0.46330,0.15176,0.19766,0.18294,Equipment,-0.07445,0.17489,0.12112,0.22421,0.27297,0.26237,Computers and Software,0.04095,0.07029,0.06090,corporate,0.00918,0.01919,0.01598,0.50425,0.53359,0.52420,0.93646,0.91128,0.91913,2024
4,4,DASDs,0.00000,EP1C,0.46330,0.15176,0.19766,0.18294,Equipment,-0.07445,0.17489,0.12112,0.22421,0.27297,0.26237,Computers and Software,0.04095,0.07029,0.06090,corporate,0.00918,0.01919,0.01598,0.50425,0.53359,0.52420,0.93646,0.91128,0.91913,2024
5,5,Printers,9260043910.94578,EP1D,0.46330,0.15176,0.19766,0.18294,Equipment,-0.07445,0.17489,0.12112,0.22421,0.27297,0.26237,Computers and Software,0.04095,0.07029,0.06090,corporate,0.00918,0.01919,0.01598,0.50425,0.53359,0.52420,0.93646,0.91128,0.91913,2024
6,6,Terminals,12396994619.05792,EP1E,0.46330,0.15176,0.19766,0.18294,Equipment,-0.07445,0.17489,0.12112,0.22421,0.27297,0.26237,Computers and Software,0.04095,0.07029,0.06090,corporate,0.00918,0.01919,0.01598,0.50425,0.53359,0.52420,0.93646,0.91128,0.91913,2024
7,7,Tape drives,0.00000,EP1F,0.46330,0.15176,0.19766,0.18294,Equipment,-0.07445,0.17489,0.12112,0.22421,0.27297,0.26237,Computers and Software,0.04095,0.07029,0.06090,corporate,0.00918,0.01919,0.01598,0.50425,0.53359,0.52420,0.93646,0.91128,0.91913,2024
8,8,Storage devices,7998988409.10011,EP1G,0.46330,0.15176,0.19766,0.18294,Equipment,-0.07445,0.17489,0.12112,0.22421,0.27297,0.26237,Computers and Software,0.04095,0.07029,0.06090,corporate,0.00918,0.01919,0.01598,0.50425,0.53359,0.52420,0.93646,0.91128,0.91913,2024
9,9,System integrators,28310184524.93624,EP1H,0.46330,0.15176,0.19766,0.18294,Equipment,-0.07445,0.17489,0.12112,0.22421,0.27297,0.26237,Computers and Software,0.04095,0.07029,0.06090,corporate,0.00918,0.01919,0.01598,0.50425,0.53359,0.52420,0.93646,0.91128,0.91913,2024
10,10,Special industrial machinery,277678587240.98022,EI40,0.10310,0.13093,0.16915,0.15679,Equipment,-0.23321,0.08046,0.01392,0.10958,0.18976,0.17241,Industrial Machinery,0.03568,0.06308,0.05428,corporate,0.00391,0.01197,0.00936,0.13878,0.16618,0.15738,0.91396,0.88149,0.89151,2024
11,11,General industrial equipment,476419502162.85541,EI50,0.10720,0.13130,0.16966,0.15726,Equipment,-0.22998,0.08234,0.01607,0.11192,0.19142,0.17420,Industrial Machinery,0.03577,0.06320,0.05439,corporate,0.00400,0.01210,0.00948,0.14297,0.17040,0.16159,0.91396,0.88149,0.89151,2024
12,12,Office and accounting equipment,7268611167.04590,EP12,0.31190,0.14166,0.18356,0.17008,Equipment,-0.14601,0.13074,0.07149,0.17255,0.23406,0.22072,Instruments and Communications Equipment,0.03839,0.06672,0.05764,corporate,0.00662,0.01562,0.01272,0.35029,0.37862,0.36954,0.93646,0.91128,0.91913,2024
13,13,Communications,498336136105.87726,EP20,0.11290,0.13182,0.17037,0.15791,Equipment,-0.22551,0.08494,0.01903,0.11514,0.19371,0.17669,Instruments and Communications Equipment,0.03590,0.06338,0.05456,corporate,0.00413,0.01228,0.00964,0.14880,0.17628,0.16746,0.91396,0.88149,0.89151,2024
14,14,Photocopy and related equipment,25020946205.02676,EP31,0.18000,0.13286,0.17127,0.15888,Equipment,-0.21660,0.08823,0.02346,0.12158,0.19661,0.18041,Instruments and Communications Equipment,0.03617,0.06361,0.05481,corporate,0.00440,0.01251,0.00989,0.21617,0.24361,0.23481,0.93646,0.91128,0.91913,2024
15,15,Nonelectro medical instruments,133227504586.31784,EP34,0.13500,0.13381,0.17312,0.16042,Equipment,-0.20850,0.09488,0.03036,0.12743,0.20247,0.18620,Instruments and Communications Equipment,0.03641,0.06408,0.05520,corporate,0.00464,0.01297,0.01028,0.17141,0.19908,0.19020,0.91396,0.88149,0.89151,2024
16,16,Electro medical instruments,75049828223.00996,EP35,0.13500,0.13381,0.17312,0.16042,Equipment,-0.20850,0.09488,0.03036,0.12743,0.20247,0.18620,Instruments and Communications Equipment,0.03641,0.06408,0.05520,corporate,0.00464,0.01297,0.01028,0.17141,0.19908,0.19020,0.91396,0.88149,0.89151,2024
17,17,Nonmedical instruments,108363933017.88855,EP36,0.13500,0.13381,0.17312,0.16042,Equipment,-0.20850,0.09488,0.03036,0.12743,0.20247,0.18620,Instruments and Communications Equipment,0.03641,0.06408,0.05520,corporate,0.00464,0.01297,0.01028,0.17141,0.19908,0.19020,0.91396,0.88149,0.89151,2024
18,18,Household furniture,8900871527.04918,EO11,0.13750,0.13002,0.16731,0.15527,Equipment,-0.24123,0.07364,0.00690,0.10379,0.18375,0.16651,Office and Residential Equipment,0.03545,0.06261,0.05389,corporate,0.00368,0.01150,0.00897,0.17295,0.20011,0.19139,0.93646,0.91128,0.91913,2024
19,19,Other furniture,201600171016.62607,EO12,0.11790,0.13227,0.17099,0.15847,Equipment,-0.22162,0.08721,0.02162,0.11795,0.19571,0.17886,Office and Residential Equipment,0.03602,0.06354,0.05470,corporate,0.00425,0.01244,0.00978,0.15392,0.18144,0.17260,0.91396,0.88149,0.89151,2024
20,20,Household appliances,2759304252.24404,EO71,0.16500,0.13186,0.16987,0.15761,Equipment,-0.22518,0.08313,0.01768,0.11538,0.19212,0.17556,Office and Residential Equipment,0.03591,0.06326,0.05448,corporate,0.00414,0.01215,0.00956,0.20091,0.22826,0.21948,0.93646,0.91128,0.91913,2024
21,21,Service industry machinery,100661650545.77032,EO60,0.15280,0.13542,0.17533,0.16245,Equipment,-0.19513,0.10273,0.03929,0.13707,0.20939,0.19370,Other Equipment,0.03682,0.06464,0.05571,corporate,0.00505,0.01353,0.01079,0.18962,0.21744,0.20851,0.91396,0.88149,0.89151,2024
22,22,Other electrical,16821590673.30212,EO72,0.18340,0.13819,0.17914,0.16594,Equipment,-0.17284,0.11592,0.05427,0.15317,0.22100,0.20627,Other Equipment,0.03752,0.06560,0.05659,corporate,0.00575,0.01450,0.01167,0.22092,0.24900,0.23999,0.91396,0.88149,0.89151,2024
23,23,Other,219586535061.53326,EO80,0.14730,0.13493,0.17465,0.16182,Equipment,-0.19923,0.10032,0.03655,0.13412,0.20726,0.19140,Other Equipment,0.03669,0.06447,0.05555,corporate,0.00492,0.01336,0.01063,0.18399,0.21177,0.20285,0.91396,0.88149,0.89151,2024
24,24,Nuclear fuel,6455272412.79992,EI11,0.25000,0.13753,0.17779,0.16483,Equipment,-0.17809,0.11130,0.04955,0.14938,0.21693,0.20231,Other Industrial Equipment,0.03735,0.06526,0.05631,corporate,0.00558,0.01416,0.01139,0.28735,0.31526,0.30631,0.93646,0.91128,0.91913,2024
25,25,Other fabricated metals,117546642593.84708,EI12,0.09170,0.12990,0.16773,0.15549,Equipment,-0.24229,0.07520,0.00791,0.10303,0.18512,0.16736,Other Industrial Equipment,0.03542,0.06272,0.05395,corporate,0.00365,0.01161,0.00903,0.12712,0.15442,0.14565,0.91396,0.88149,0.89151,2024
26,26,Metalworking machinery,218890188220.55261,EI30,0.12250,0.13269,0.17156,0.15900,Equipment,-0.21806,0.08928,0.02398,0.12052,0.19754,0.18085,Other Industrial Equipment,0.03612,0.06369,0.05484,corporate,0.00435,0.01258,0.00992,0.15862,0.18619,0.17734,0.91396,0.88149,0.89151,2024
27,27,Electric transmission and distribution,423453244425.71625,EI60,0.05000,0.13450,0.17611,0.16261,Equipment,-0.20277,0.10548,0.04001,0.13156,0.21180,0.19430,Other Industrial Equipment,0.03658,0.06484,0.05575,corporate,0.00481,0.01373,0.01083,0.08658,0.11484,0.10575,0.81749,0.76178,0.77827,2024
28,28,Farm tractors,24563500688.93158,EO21,0.14520,0.13474,0.17439,0.16158,Equipment,-0.20080,0.09940,0.03550,0.13298,0.20645,0.19051,Other Industrial Equipment,0.03664,0.06440,0.05549,corporate,0.00487,0.01330,0.01057,0.18184,0.20960,0.20069,0.91396,0.88149,0.89151,2024
29,29,Construction tractors,9895536359.50878,EO22,0.16330,0.13174,0.16971,0.15746,Equipment,-0.22616,0.08255,0.01702,0.11467,0.19160,0.17500,Other Industrial Equipment,0.03588,0.06322,0.05445,corporate,0.00411,0.01211,0.00953,0.19918,0.22652,0.21775,0.93646,0.91128,0.91913,2024
30,30,Other agricultural machinery,46750113837.50497,EO30,0.11790,0.13227,0.17099,0.15847,Equipment,-0.22162,0.08721,0.02162,0.11795,0.19571,0.17886,Other Industrial Equipment,0.03602,0.06354,0.05470,corporate,0.00425,0.01244,0.00978,0.15392,0.18144,0.17260,0.91396,0.88149,0.89151,2024
31,31,Other construction machinery,123582273309.20981,EO40,0.15500,0.13119,0.16894,0.15676,Equipment,-0.23097,0.07970,0.01379,0.11120,0.18909,0.17229,Other Industrial Equipment,0.03574,0.06302,0.05427,corporate,0.00397,0.01192,0.00935,0.19074,0.21802,0.20927,0.93646,0.91128,0.91913,2024
32,32,Mining and oilfield machinery,84858812350.85155,EO50,0.15000,0.13517,0.17498,0.16213,Equipment,-0.19722,0.10151,0.03790,0.13557,0.20831,0.19253,Other Industrial Equipment,0.03675,0.06455,0.05563,corporate,0.00498,0.01345,0.01071,0.18675,0.21455,0.20563,0.91396,0.88149,0.89151,2024
33,33,Steam engines,91645013950.24467,EI21,0.05160,0.13481,0.17651,0.16299,Equipment,-0.20022,0.10687,0.04163,0.13340,0.21303,0.19566,Transportation Equipment,0.03666,0.06494,0.05584,corporate,0.00489,0.01383,0.01093,0.08826,0.11654,0.10744,0.81749,0.76178,0.77827,2024
34,34,Internal combustion engines,12363020746.35256,EI22,0.20630,0.14026,0.18199,0.16854,Equipment,-0.15669,0.12553,0.06518,0.16483,0.22948,0.21543,Transportation Equipment,0.03804,0.06633,0.05725,corporate,0.00627,0.01522,0.01233,0.24434,0.27263,0.26355,0.91396,0.88149,0.89151,2024
35,35,Light trucks (including utility vehicles),167619978536.64954,ET11,0.17250,0.13236,0.17057,0.15825,Equipment,-0.22087,0.08569,0.02058,0.11849,0.19437,0.17799,Transportation Equipment,0.03604,0.06344,0.05464,corporate,0.00427,0.01233,0.00973,0.20854,0.23594,0.22714,0.93646,0.91128,0.91913,2024
36,36,"Other trucks, buses and truck trailers",119548128283.44501,ET12,0.17250,0.13236,0.17057,0.15825,Equipment,-0.22087,0.08569,0.02058,0.11849,0.19437,0.17799,Transportation Equipment,0.03604,0.06344,0.05464,corporate,0.00427,0.01233,0.00973,0.20854,0.23594,0.22714,0.93646,0.91128,0.91913,2024
37,37,Autos,136239832218.22234,ET20,0.33330,0.14308,0.18555,0.17190,Equipment,-0.13532,0.13727,0.07885,0.18026,0.23981,0.22689,Transportation Equipment,0.03876,0.06723,0.05810,corporate,0.00699,0.01612,0.01318,0.37206,0.40053,0.39140,0.93646,0.91128,0.91913,2024
38,38,Aircraft,265994401126.70795,ET30,0.08590,0.12658,0.16250,0.15089,Equipment,-0.27252,0.05528,-0.01397,0.08120,0.16757,0.14900,Transportation Equipment,0.03458,0.06139,0.05278,corporate,0.00281,0.01029,0.00786,0.12048,0.14729,0.13868,0.93646,0.91128,0.91913,2024
39,39,Ships and boats,62839620240.34708,ET40,0.06110,0.13019,0.16888,0.15634,Equipment,-0.23974,0.07948,0.01184,0.10487,0.18890,0.17066,Transportation Equipment,0.03549,0.06301,0.05416,corporate,0.00372,0.01190,0.00924,0.09659,0.12411,0.11526,0.88292,0.84181,0.85432,2024
40,40,Railroad equipment,109045484546.04863,ET50,0.05890,0.12694,0.16365,0.15175,Equipment,-0.26917,0.05970,-0.00979,0.08362,0.17147,0.15250,Transportation Equipment,0.03467,0.06168,0.05300,corporate,0.00290,0.01058,0.00808,0.09357,0.12058,0.11190,0.91396,0.88149,0.89151,2024
41,41,Theatrical movies,157833245541.22495,AE10,0.09300,0.12557,0.16926,0.15528,Intellectual Property,-0.28197,0.08087,0.00692,0.07438,0.19012,0.16653,Intellectual Property,0.03432,0.06310,0.05389,corporate,0.00255,0.01200,0.00897,0.12732,0.15610,0.14689,0.84435,0.76954,0.79058,2024
42,42,Long-lived television programs,144610873939.53967,AE20,0.16800,0.11744,0.16112,0.14714,Intellectual Property,-0.36383,0.04985,-0.03255,0.01527,0.16279,0.13340,Intellectual Property,0.03226,0.06104,0.05183,corporate,0.00049,0.00994,0.00691,0.20026,0.22904,0.21983,0.90255,0.84602,0.86267,2024
43,43,Books,67646468506.09869,AE30,0.12100,0.12254,0.16622,0.15224,Intellectual Property,-0.31135,0.06953,-0.00745,0.05316,0.18013,0.15446,Intellectual Property,0.03355,0.06233,0.05312,corporate,0.00178,0.01123,0.00821,0.15455,0.18333,0.17412,0.87273,0.80559,0.82490,2024
44,44,Music,15406510045.76745,AE40,0.26700,0.10669,0.15038,0.13640,Intellectual Property,-0.48936,0.00555,-0.08972,-0.07537,0.12375,0.08542,Intellectual Property,0.02954,0.05832,0.04911,corporate,-0.00223,0.00722,0.00420,0.29654,0.32532,0.31611,0.93476,0.89292,0.90558,2024
45,45,Other entertainment originals,15413496806.38999,AE50,0.10900,0.12384,0.16752,0.15354,Intellectual Property,-0.29859,0.07442,-0.00124,0.06237,0.18444,0.15968,Intellectual Property,0.03388,0.06266,0.05345,corporate,0.00211,0.01156,0.00854,0.14288,0.17166,0.16245,0.86194,0.79162,0.81167,2024
46,46,Own account software,198787829234.10889,ENS3,0.33000,0.12844,0.18019,0.16351,Intellectual Property,-0.25537,0.11947,0.04391,0.09358,0.22414,0.19758,Intellectual Property,0.03505,0.06587,0.05598,corporate,0.00328,0.01476,0.01106,0.36505,0.39587,0.38598,0.87100,0.82037,0.83612,2024
47,47,Pharmaceutical and medicine manufacturing,396355589473.99658,RD11,0.10000,0.12225,0.16176,0.14889,Intellectual Property,-0.31420,0.05236,-0.02379,0.05110,0.16500,0.14075,Intellectual Property,0.03348,0.06120,0.05228,corporate,0.00171,0.01010,0.00736,0.13348,0.16120,0.15228,0.87100,0.82037,0.83612,2024
48,48,"Chemical manufacturing, ex. pharma and med",54399224281.00928,RD12,0.16000,0.12386,0.16657,0.15271,Intellectual Property,-0.29833,0.07083,-0.00522,0.06256,0.18128,0.15634,Intellectual Property,0.03389,0.06242,0.05324,corporate,0.00212,0.01132,0.00832,0.19389,0.22242,0.21324,0.87100,0.82037,0.83612,2024
49,49,Computers and peripheral equipment manufacturing,9567048384.83953,RD21,0.40000,0.13033,0.18579,0.16796,Intellectual Property,-0.23850,0.13805,0.06278,0.10576,0.24051,0.21341,Intellectual Property,0.03553,0.06729,0.05710,corporate,0.00376,0.01618,0.01219,0.43553,0.46729,0.45710,0.87100,0.82037,0.83612,2024
50,50,Communications equipment manufacturing,38393784818.88548,RD22,0.27000,0.12683,0.17538,0.15970,Intellectual Property,-0.27021,0.10290,0.02713,0.08287,0.20953,0.18349,Intellectual Property,0.03464,0.06465,0.05501,corporate,0.00287,0.01355,0.01009,0.30464,0.33465,0.32501,0.87100,0.82037,0.83612,2024
51,51,Semiconductor and other component manufacturing,83580996525.44339,RD23,0.25000,0.12629,0.17378,0.15843,Intellectual Property,-0.27523,0.09723,0.02140,0.07924,0.20454,0.17868,Intellectual Property,0.03450,0.06425,0.05469,corporate,0.00273,0.01314,0.00977,0.28450,0.31425,0.30469,0.87100,0.82037,0.83612,2024
52,52,Navigational and other instruments manufacturing,30814085765.72150,RD24,0.29000,0.12737,0.17698,0.16097,Intellectual Property,-0.26522,0.10849,0.03279,0.08647,0.21446,0.18824,Intellectual Property,0.03478,0.06506,0.05533,corporate,0.00301,0.01395,0.01042,0.32478,0.35506,0.34533,0.87100,0.82037,0.83612,2024
53,53,"Other computer and electronic manufacturing, n.e.c.",1636224416.37729,RD25,0.40000,0.13033,0.18579,0.16796,Intellectual Property,-0.23850,0.13805,0.06278,0.10576,0.24051,0.21341,Intellectual Property,0.03553,0.06729,0.05710,corporate,0.00376,0.01618,0.01219,0.43553,0.46729,0.45710,0.87100,0.82037,0.83612,2024
54,54,Motor vehicles and parts manufacturing,39313793397.64573,RD31,0.31000,0.12791,0.17858,0.16224,Intellectual Property,-0.26028,0.11402,0.03838,0.09004,0.21933,0.19294,Intellectual Property,0.03491,0.06546,0.05566,corporate,0.00314,0.01436,0.01074,0.34491,0.37546,0.36566,0.87100,0.82037,0.83612,2024
55,55,Aerospace products and parts manufacturing,33211530576.08377,RD32,0.22000,0.12548,0.17137,0.15652,Intellectual Property,-0.28284,0.08860,0.01269,0.07375,0.19694,0.17137,Intellectual Property,0.03430,0.06364,0.05421,corporate,0.00253,0.01253,0.00929,0.25430,0.28364,0.27421,0.87100,0.82037,0.83612,2024
56,56,Software publishers,20657269549.42317,RD40,0.22000,0.10404,0.13882,0.12760,Intellectual Property,-0.52400,-0.04700,-0.14147,-0.10038,0.07745,0.04199,Intellectual Property,0.02887,0.05540,0.04689,corporate,-0.00290,0.00429,0.00197,0.24887,0.27540,0.26689,0.95184,0.93190,0.93817,2024
