,index,asset_name,assets,bea_asset_code,delta,eatr_d,eatr_e,eatr_mix,major_asset_group,metr_d,metr_e,metr_mix,mettr_d,mettr_e,mettr_mix,minor_asset_group,rho_d,rho_e,rho_mix,tax_treat,tax_wedge_d,tax_wedge_e,tax_wedge_mix,ucc_d,ucc_e,ucc_mix,z_d,z_e,z_mix,year
57,57,Financial and real estate services,6097212063.69451,RD50,0.16000,0.24055,0.32635,0.29889,Intellectual Property,-0.29350,0.29228,0.19656,0.39339,0.53824,0.51457,Intellectual Property,0.03402,0.08195,0.06661,corporate,0.01338,0.04411,0.03428,0.19402,0.24195,0.22661,0.85952,0.73394,0.76994,2028
58,58,Computer systems design and related services,6318822870.45265,RD60,0.36000,0.21885,0.30465,0.27719,Intellectual Property,-0.60940,0.22950,0.10705,0.24524,0.49728,0.46049,Intellectual Property,0.02734,0.07528,0.05994,corporate,0.00670,0.03743,0.02760,0.38734,0.43528,0.41994,0.93228,0.86124,0.88277,2028
59,59,Scientific research and development services,22814623102.50269,RD70,0.16000,0.24055,0.32635,0.29889,Intellectual Property,-0.29350,0.29228,0.19656,0.39339,0.53824,0.51457,Intellectual Property,0.03402,0.08195,0.06661,corporate,0.01338,0.04411,0.03428,0.19402,0.24195,0.22661,0.85952,0.73394,0.76994,2028
60,60,"All other nonmanufacturing, n.e.c.",86239268420.53497,RD80,0.16000,0.24055,0.32635,0.29889,Intellectual Property,-0.29350,0.29228,0.19656,0.39339,0.53824,0.51457,Intellectual Property,0.03402,0.08195,0.06661,corporate,0.01338,0.04411,0.03428,0.19402,0.24195,0.22661,0.85952,0.73394,0.76994,2028
61,61,Private universities and colleges,8714364638.50274,RD91,0.16000,0.24055,0.32635,0.29889,Intellectual Property,-0.29350,0.29228,0.19656,0.39339,0.53824,0.51457,Intellectual Property,0.03402,0.08195,0.06661,corporate,0.01338,0.04411,0.03428,0.19402,0.24195,0.22661,0.85952,0.73394,0.76994,2028
62,62,Other nonprofit institutions,36718605375.43617,RD92,0.16000,0.24055,0.32635,0.29889,Intellectual Property,-0.29350,0.29228,0.19656,0.39339,0.53824,0.51457,Intellectual Property,0.03402,0.08195,0.06661,corporate,0.01338,0.04411,0.03428,0.19402,0.24195,0.22661,0.85952,0.73394,0.76994,2028
63,63,Other manufacturing,207322515562.10355,RDOM,0.16000,0.24055,0.32635,0.29889,Intellectual Property,-0.29350,0.29228,0.19656,0.39339,0.53824,0.51457,Intellectual Property,0.03402,0.08195,0.06661,corporate,0.01338,0.04411,0.03428,0.19402,0.24195,0.22661,0.85952,0.73394,0.76994,2028
64,64,Inventories,1540550422356.87988,INV,0.00000,0.28104,0.36877,0.34079,Inventories,0.05323,0.38952,0.32684,0.55599,0.60169,0.59329,Inventories,0.04647,0.09501,0.07951,corporate,0.02584,0.05716,0.04717,0.04647,0.09501,0.07951,0.00000,0.00000,0.00000,2028
65,65,Land,3586505862665.65332,LAND,0.00000,0.26075,0.35000,0.32144,Land,-0.09369,0.35000,0.27234,0.48709,0.57590,0.56036,Land,0.04023,0.08923,0.07355,corporate,0.01960,0.05139,0.04121,0.04023,0.08923,0.07355,0.00000,0.00000,0.00000,2028
66,66,Petroleum and natural gas,1033009084262.45227,SM01,0.07510,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.48709,0.57590,0.56036,Mining and Drilling Structures,0.04023,0.08923,0.07355,corporate,0.01960,0.05139,0.04121,0.11533,0.16433,0.14865,0.74173,0.56424,0.61103,2028
67,67,Mining,82930242550.87573,SM02,0.04500,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.48709,0.57590,0.56036,Mining and Drilling Structures,0.04023,0.08923,0.07355,corporate,0.01960,0.05139,0.04121,0.08523,0.13423,0.11855,0.63247,0.43689,0.48487,2028
68,68,Communication,578746934520.27332,SU20,0.02370,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.48709,0.57590,0.56036,Mining and Drilling Structures,0.04023,0.08923,0.07355,corporate,0.01960,0.05139,0.04121,0.06393,0.11293,0.09725,0.47543,0.29009,0.33143,2028
69,69,Gas,365538291966.44250,SU40,0.07510,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.48709,0.57590,0.56036,Mining and Drilling Structures,0.04023,0.08923,0.07355,corporate,0.01960,0.05139,0.04121,0.11533,0.16433,0.14865,0.74173,0.56424,0.61103,2028
70,70,Petroleum pipelines,112623061581.18890,SU50,0.02370,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.48709,0.57590,0.56036,Mining and Drilling Structures,0.04023,0.08923,0.07355,corporate,0.01960,0.05139,0.04121,0.06393,0.11293,0.09725,0.47543,0.29009,0.33143,2028
71,71,Religious,100591058771.57298,SB10,0.01880,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.48709,0.57590,0.56036,Nonresidential Buildings,0.04023,0.08923,0.07355,corporate,0.01960,0.05139,0.04121,0.05903,0.10803,0.09235,0.41824,0.24479,0.28225,2028
72,72,Educational and vocational,282731632260.71143,SB20,0.01880,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.48709,0.57590,0.56036,Nonresidential Buildings,0.04023,0.08923,0.07355,corporate,0.01960,0.05139,0.04121,0.05903,0.10803,0.09235,0.41824,0.24479,0.28225,2028
73,73,Hospitals,321465584009.55084,SB31,0.01880,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.48709,0.57590,0.56036,Nonresidential Buildings,0.04023,0.08923,0.07355,corporate,0.01960,0.05139,0.04121,0.05903,0.10803,0.09235,0.41824,0.24479,0.28225,2028
74,74,Special care,70115662530.67619,SB32,0.01880,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.48709,0.57590,0.56036,Nonresidential Buildings,0.04023,0.08923,0.07355,corporate,0.01960,0.05139,0.04121,0.05903,0.10803,0.09235,0.41824,0.24479,0.28225,2028
75,75,Lodging,171809464722.00076,SB41,0.02810,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.48709,0.57590,0.56036,Nonresidential Buildings,0.04023,0.08923,0.07355,corporate,0.01960,0.05139,0.04121,0.06833,0.11733,0.10165,0.51797,0.32636,0.37018,2028
76,76,Air transportation,26676130901.78949,SB43,0.02370,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.48709,0.57590,0.56036,Nonresidential Buildings,0.04023,0.08923,0.07355,corporate,0.01960,0.05139,0.04121,0.06393,0.11293,0.09725,0.47543,0.29009,0.33143,2028
77,77,Other transportation,3546598618.30267,SB45,0.02370,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.48709,0.57590,0.56036,Nonresidential Buildings,0.04023,0.08923,0.07355,corporate,0.01960,0.05139,0.04121,0.06393,0.11293,0.09725,0.47543,0.29009,0.33143,2028
78,78,Warehouses,281416771190.32635,SC01,0.02250,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.48709,0.57590,0.56036,Nonresidential Buildings,0.04023,0.08923,0.07355,corporate,0.01960,0.05139,0.04121,0.06273,0.11173,0.09605,0.46249,0.27950,0.32002,2028
79,79,Other commercial,342925648721.18970,SC02,0.02620,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.48709,0.57590,0.56036,Nonresidential Buildings,0.04023,0.08923,0.07355,corporate,0.01960,0.05139,0.04121,0.06643,0.11543,0.09975,0.50048,0.31116,0.35402,2028
80,80,Multimerchandise shopping,424453104850.84991,SC03,0.02620,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.48709,0.57590,0.56036,Nonresidential Buildings,0.04023,0.08923,0.07355,corporate,0.01960,0.05139,0.04121,0.06643,0.11543,0.09975,0.50048,0.31116,0.35402,2028
81,81,Food and beverage establishments,177715537882.64343,SC04,0.02620,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.48709,0.57590,0.56036,Nonresidential Buildings,0.04023,0.08923,0.07355,corporate,0.01960,0.05139,0.04121,0.06643,0.11543,0.09975,0.50048,0.31116,0.35402,2028
82,82,Manufacturing,1098167248469.70093,SI00,0.03140,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.48709,0.57590,0.56036,Nonresidential Buildings,0.04023,0.08923,0.07355,corporate,0.01960,0.05139,0.04121,0.07163,0.12063,0.10495,0.54561,0.35123,0.39642,2028
83,83,Public safety,15488160357.01913,SO03,0.02370,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.48709,0.57590,0.56036,Nonresidential Buildings,0.04023,0.08923,0.07355,corporate,0.01960,0.05139,0.04121,0.06393,0.11293,0.09725,0.47543,0.29009,0.33143,2028
84,84,Office,1125362772925.66992,SOO1,0.02470,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.48709,0.57590,0.56036,Nonresidential Buildings,0.04023,0.08923,0.07355,corporate,0.01960,0.05139,0.04121,0.06493,0.11393,0.09825,0.48574,0.29867,0.34065,2028
85,85,Medical buildings,108684928850.83852,SOO2,0.02470,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.48709,0.57590,0.56036,Nonresidential Buildings,0.04023,0.08923,0.07355,corporate,0.01960,0.05139,0.04121,0.06493,0.11393,0.09825,0.48574,0.29867,0.34065,2028
86,86,Amusement and recreation,163173271952.40323,SB42,0.03000,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.48709,0.57590,0.56036,Other Structures,0.04023,0.08923,0.07355,corporate,0.01960,0.05139,0.04121,0.07023,0.11923,0.10355,0.53428,0.34091,0.38556,2028
87,87,Local transit structures,9253082151.78652,SB44,0.02370,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.48709,0.57590,0.56036,Other Structures,0.04023,0.08923,0.07355,corporate,0.01960,0.05139,0.04121,0.06393,0.11293,0.09725,0.47543,0.29009,0.33143,2028
88,88,Other land transportation,7047759109.22463,SB46,0.02370,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.48709,0.57590,0.56036,Other Structures,0.04023,0.08923,0.07355,corporate,0.01960,0.05139,0.04121,0.06393,0.11293,0.09725,0.47543,0.29009,0.33143,2028
89,89,Farm,109520310583.65520,SN00,0.02390,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.48709,0.57590,0.56036,Other Structures,0.04023,0.08923,0.07355,corporate,0.01960,0.05139,0.04121,0.06413,0.11313,0.09745,0.47752,0.29182,0.33330,2028
90,90,Water supply,41285680277.46067,SO01,0.02250,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.48709,0.57590,0.56036,Other Structures,0.04023,0.08923,0.07355,corporate,0.01960,0.05139,0.04121,0.06273,0.11173,0.09605,0.46249,0.27950,0.32002,2028
91,91,Sewage and waste disposal,37655287429.56380,SO02,0.02250,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.48709,0.57590,0.56036,Other Structures,0.04023,0.08923,0.07355,corporate,0.01960,0.05139,0.04121,0.06273,0.11173,0.09605,0.46249,0.27950,0.32002,2028
92,92,Highway and conservation and development,22901934534.26336,SO04,0.02250,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.48709,0.57590,0.56036,Other Structures,0.04023,0.08923,0.07355,corporate,0.01960,0.05139,0.04121,0.06273,0.11173,0.09605,0.46249,0.27950,0.32002,2028
93,93,Mobile structures,4708544169.48583,SOMO,0.05560,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.48709,0.57590,0.56036,Other Structures,0.04023,0.08923,0.07355,corporate,0.01960,0.05139,0.04121,0.09583,0.14483,0.12915,0.68012,0.48944,0.53768,2028
94,94,Other railroad,135810598106.26529,SU11,0.01760,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.48709,0.57590,0.56036,Other Structures,0.04023,0.08923,0.07355,corporate,0.01960,0.05139,0.04121,0.05783,0.10683,0.09115,0.40229,0.23280,0.26908,2028
95,95,Track replacement,166460438699.67984,SU12,0.02490,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.48709,0.57590,0.56036,Other Structures,0.04023,0.08923,0.07355,corporate,0.01960,0.05139,0.04121,0.06513,0.11413,0.09845,0.48776,0.30036,0.34247,2028
96,96,Electric,1052404377889.31934,SU30,0.02110,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.48709,0.57590,0.56036,Other Structures,0.04023,0.08923,0.07355,corporate,0.01960,0.05139,0.04121,0.06133,0.11033,0.09465,0.44656,0.26675,0.30621,2028
97,97,Wind and solar,119300186299.04012,SU60,0.03030,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.48709,0.57590,0.56036,Other Structures,0.04023,0.08923,0.07355,corporate,0.01960,0.05139,0.04121,0.07053,0.11953,0.10385,0.53676,0.34315,0.38792,2028
98,98,Residential,333776430841.08838,RES,0.01631,0.26075,0.35000,0.32144,Structures,-0.09369,0.35000,0.27234,0.48709,0.57590,0.56036,Residential Buildings,0.04023,0.08923,0.07355,corporate,0.01960,0.05139,0.04121,0.05654,0.10554,0.08986,0.38418,0.21953,0.25442,2028
99,99,Prepackaged software,22158075946.87273,ENS1,0.55000,0.23945,0.35017,0.31806,Equipment,-0.30827,0.35017,0.22450,0.59839,0.44118,0.47119,Computers and Software,0.03363,0.05823,0.05110,non-corporate,0.02013,0.02569,0.02408,0.58363,0.60823,0.60110,0.96178,0.93562,0.94306,2028
100,100,Custom software,60800835315.39705,ENS2,0.33000,0.23945,0.35017,0.31806,Equipment,-0.30827,0.35017,0.22450,0.59839,0.44118,0.47119,Computers and Software,0.03363,0.05823,0.05110,non-corporate,0.02013,0.02569,0.02408,0.36363,0.38823,0.38110,0.93789,0.89712,0.90857,2028
101,101,Mainframes,6190706381.12645,EP1A,0.46330,0.23945,0.35017,0.31806,Equipment,-0.30827,0.35017,0.22450,0.59839,0.44118,0.47119,Computers and Software,0.03363,0.05823,0.05110,non-corporate,0.02013,0.02569,0.02408,0.49693,0.52153,0.51440,0.95495,0.92449,0.93312,2028
102,102,PCs,20612189046.54015,EP1B,0.46330,0.23945,0.35017,0.31806,Equipment,-0.30827,0.35017,0.22450,0.59839,0.44118,0.47119,Computers and Software,0.03363,0.05823,0.05110,non-corporate,0.02013,0.02569,0.02408,0.49693,0.52153,0.51440,0.95495,0.92449,0.93312,2028
103,103,DASDs,0.00000,EP1C,0.46330,0.23945,0.35017,0.31806,Equipment,-0.30827,0.35017,0.22450,0.59839,0.44118,0.47119,Computers and Software,0.03363,0.05823,0.05110,non-corporate,0.02013,0.02569,0.02408,0.49693,0.52153,0.51440,0.95495,0.92449,0.93312,2028
104,104,Printers,3876956089.05422,EP1D,0.46330,0.23945,0.35017,0.31806,Equipment,-0.30827,0.35017,0.22450,0.59839,0.44118,0.47119,Computers and Software,0.03363,0.05823,0.05110,non-corporate,0.02013,0.02569,0.02408,0.49693,0.52153,0.51440,0.95495,0.92449,0.93312,2028
105,105,Terminals,5141005380.94208,EP1E,0.46330,0.23945,0.35017,0.31806,Equipment,-0.30827,0.35017,0.22450,0.59839,0.44118,0.47119,Computers and Software,0.03363,0.05823,0.05110,non-corporate,0.02013,0.02569,0.02408,0.49693,0.52153,0.51440,0.95495,0.92449,0.93312,2028
106,106,Tape drives,0.00000,EP1F,0.46330,0.23945,0.35017,0.31806,Equipment,-0.30827,0.35017,0.22450,0.59839,0.44118,0.47119,Computers and Software,0.03363,0.05823,0.05110,non-corporate,0.02013,0.02569,0.02408,0.49693,0.52153,0.51440,0.95495,0.92449,0.93312,2028
107,107,Storage devices,3192011590.89989,EP1G,0.46330,0.23945,0.35017,0.31806,Equipment,-0.30827,0.35017,0.22450,0.59839,0.44118,0.47119,Computers and Software,0.03363,0.05823,0.05110,non-corporate,0.02013,0.02569,0.02408,0.49693,0.52153,0.51440,0.95495,0.92449,0.93312,2028
108,108,System integrators,11800815475.06376,EP1H,0.46330,0.23945,0.35017,0.31806,Equipment,-0.30827,0.35017,0.22450,0.59839,0.44118,0.47119,Computers and Software,0.03363,0.05823,0.05110,non-corporate,0.02013,0.02569,0.02408,0.49693,0.52153,0.51440,0.95495,0.92449,0.93312,2028
109,109,Special industrial machinery,56031412759.01972,EI40,0.10310,0.23945,0.35017,0.31806,Equipment,-0.30827,0.35017,0.22450,0.59839,0.44118,0.47119,Industrial Machinery,0.03363,0.05823,0.05110,non-corporate,0.02013,0.02569,0.02408,0.13673,0.16133,0.15420,0.82510,0.73150,0.75638,2028
110,110,General industrial equipment,114662497837.14465,EI50,0.10720,0.23945,0.35017,0.31806,Equipment,-0.30827,0.35017,0.22450,0.59839,0.44118,0.47119,Industrial Machinery,0.03363,0.05823,0.05110,non-corporate,0.02013,0.02569,0.02408,0.14083,0.16543,0.15830,0.83065,0.73909,0.76350,2028
111,111,Office and accounting equipment,2542388832.95410,EP12,0.31190,0.23945,0.35017,0.31806,Equipment,-0.30827,0.35017,0.22450,0.59839,0.44118,0.47119,Instruments and Communications Equipment,0.03363,0.05823,0.05110,non-corporate,0.02013,0.02569,0.02408,0.34553,0.37013,0.36300,0.93452,0.89180,0.90378,2028
112,112,Communications,102468863894.12276,EP20,0.11290,0.23945,0.35017,0.31806,Equipment,-0.30827,0.35017,0.22450,0.59839,0.44118,0.47119,Instruments and Communications Equipment,0.03363,0.05823,0.05110,non-corporate,0.02013,0.02569,0.02408,0.14653,0.17113,0.16400,0.83782,0.74896,0.77273,2028
113,113,Photocopy and related equipment,10079053794.97324,EP31,0.18000,0.23945,0.35017,0.31806,Equipment,-0.30827,0.35017,0.22450,0.59839,0.44118,0.47119,Instruments and Communications Equipment,0.03363,0.05823,0.05110,non-corporate,0.02013,0.02569,0.02408,0.21363,0.23823,0.23110,0.89173,0.82628,0.84425,2028
114,114,Nonelectro medical instruments,111916495413.68216,EP34,0.13500,0.23945,0.35017,0.31806,Equipment,-0.30827,0.35017,0.22450,0.59839,0.44118,0.47119,Instruments and Communications Equipment,0.03363,0.05823,0.05110,non-corporate,0.02013,0.02569,0.02408,0.16863,0.19323,0.18610,0.86067,0.78106,0.80259,2028
115,115,Electro medical instruments,65668171776.99003,EP35,0.13500,0.23945,0.35017,0.31806,Equipment,-0.30827,0.35017,0.22450,0.59839,0.44118,0.47119,Instruments and Communications Equipment,0.03363,0.05823,0.05110,non-corporate,0.02013,0.02569,0.02408,0.16863,0.19323,0.18610,0.86067,0.78106,0.80259,2028
116,116,Nonmedical instruments,59590066982.11147,EP36,0.13500,0.23945,0.35017,0.31806,Equipment,-0.30827,0.35017,0.22450,0.59839,0.44118,0.47119,Instruments and Communications Equipment,0.03363,0.05823,0.05110,non-corporate,0.02013,0.02569,0.02408,0.16863,0.19323,0.18610,0.86067,0.78106,0.80259,2028
117,117,Household furniture,8579128472.95081,EO11,0.13750,0.23945,0.35017,0.31806,Equipment,-0.30827,0.35017,0.22450,0.59839,0.44118,0.47119,Office and Residential Equipment,0.03363,0.05823,0.05110,non-corporate,0.02013,0.02569,0.02408,0.17113,0.19573,0.18860,0.86285,0.78418,0.80548,2028
118,118,Other furniture,97670828983.37396,EO12,0.11790,0.23945,0.35017,0.31806,Equipment,-0.30827,0.35017,0.22450,0.59839,0.44118,0.47119,Office and Residential Equipment,0.03363,0.05823,0.05110,non-corporate,0.02013,0.02569,0.02408,0.15153,0.17613,0.16900,0.84362,0.75702,0.78025,2028
119,119,Household appliances,2193695747.75596,EO71,0.16500,0.23945,0.35017,0.31806,Equipment,-0.30827,0.35017,0.22450,0.59839,0.44118,0.47119,Office and Residential Equipment,0.03363,0.05823,0.05110,non-corporate,0.02013,0.02569,0.02408,0.19863,0.22323,0.21610,0.88304,0.81344,0.83247,2028
120,120,Service industry machinery,66122349454.22968,EO60,0.15280,0.23945,0.35017,0.31806,Equipment,-0.30827,0.35017,0.22450,0.59839,0.44118,0.47119,Other Equipment,0.03363,0.05823,0.05110,non-corporate,0.02013,0.02569,0.02408,0.18643,0.21103,0.20390,0.87487,0.80150,0.82148,2028
121,121,Other electrical,3542409326.69788,EO72,0.18340,0.23945,0.35017,0.31806,Equipment,-0.30827,0.35017,0.22450,0.59839,0.44118,0.47119,Other Equipment,0.03363,0.05823,0.05110,non-corporate,0.02013,0.02569,0.02408,0.21703,0.24163,0.23450,0.89352,0.82895,0.84670,2028
122,122,Other,106207464938.46678,EO80,0.14730,0.23945,0.35017,0.31806,Equipment,-0.30827,0.35017,0.22450,0.59839,0.44118,0.47119,Other Equipment,0.03363,0.05823,0.05110,non-corporate,0.02013,0.02569,0.02408,0.18093,0.20553,0.19840,0.87080,0.79560,0.81604,2028
123,123,Nuclear fuel,357727587.20009,EI11,0.25000,0.23945,0.35017,0.31806,Equipment,-0.30827,0.35017,0.22450,0.59839,0.44118,0.47119,Other Industrial Equipment,0.03363,0.05823,0.05110,non-corporate,0.02013,0.02569,0.02408,0.28363,0.30823,0.30110,0.91961,0.86853,0.88275,2028
124,124,Other fabricated metals,36269357406.15295,EI12,0.09170,0.23945,0.35017,0.31806,Equipment,-0.30827,0.35017,0.22450,0.59839,0.44118,0.47119,Other Industrial Equipment,0.03363,0.05823,0.05110,non-corporate,0.02013,0.02569,0.02408,0.12533,0.14993,0.14280,0.80754,0.70787,0.73415,2028
125,125,Metalworking machinery,40483811779.44739,EI30,0.12250,0.23945,0.35017,0.31806,Equipment,-0.30827,0.35017,0.22450,0.59839,0.44118,0.47119,Other Industrial Equipment,0.03363,0.05823,0.05110,non-corporate,0.02013,0.02569,0.02408,0.15613,0.18073,0.17360,0.84860,0.76399,0.78674,2028
126,126,Electric transmission and distribution,41257755574.28375,EI60,0.05000,0.23945,0.35017,0.31806,Equipment,-0.30827,0.35017,0.22450,0.59839,0.44118,0.47119,Other Industrial Equipment,0.03363,0.05823,0.05110,non-corporate,0.02013,0.02569,0.02408,0.08363,0.10823,0.10110,0.69584,0.56920,0.60092,2028
127,127,Farm tractors,30621499311.06843,EO21,0.14520,0.23945,0.35017,0.31806,Equipment,-0.30827,0.35017,0.22450,0.59839,0.44118,0.47119,Other Industrial Equipment,0.03363,0.05823,0.05110,non-corporate,0.02013,0.02569,0.02408,0.17883,0.20343,0.19630,0.86917,0.79326,0.81387,2028
128,128,Construction tractors,3719463640.49122,EO22,0.16330,0.23945,0.35017,0.31806,Equipment,-0.30827,0.35017,0.22450,0.59839,0.44118,0.47119,Other Industrial Equipment,0.03363,0.05823,0.05110,non-corporate,0.02013,0.02569,0.02408,0.19693,0.22153,0.21440,0.88196,0.81186,0.83102,2028
129,129,Other agricultural machinery,80549886162.49503,EO30,0.11790,0.23945,0.35017,0.31806,Equipment,-0.30827,0.35017,0.22450,0.59839,0.44118,0.47119,Other Industrial Equipment,0.03363,0.05823,0.05110,non-corporate,0.02013,0.02569,0.02408,0.15153,0.17613,0.16900,0.84362,0.75702,0.78025,2028
130,130,Other construction machinery,98513726690.79021,EO40,0.15500,0.23945,0.35017,0.31806,Equipment,-0.30827,0.35017,0.22450,0.59839,0.44118,0.47119,Other Industrial Equipment,0.03363,0.05823,0.05110,non-corporate,0.02013,0.02569,0.02408,0.18863,0.21323,0.20610,0.87642,0.80376,0.82356,2028
131,131,Mining and oilfield machinery,18092187649.14844,EO50,0.15000,0.23945,0.35017,0.31806,Equipment,-0.30827,0.35017,0.22450,0.59839,0.44118,0.47119,Other Industrial Equipment,0.03363,0.05823,0.05110,non-corporate,0.02013,0.02569,0.02408,0.18363,0.20823,0.20110,0.87283,0.79854,0.81875,2028
132,132,Steam engines,6902986049.75531,EI21,0.05160,0.23945,0.35017,0.31806,Equipment,-0.30827,0.35017,0.22450,0.59839,0.44118,0.47119,Transportation Equipment,0.03363,0.05823,0.05110,non-corporate,0.02013,0.02569,0.02408,0.08523,0.10983,0.10270,0.70247,0.57691,0.60845,2028
133,133,Internal combustion engines,1555979253.64744,EI22,0.20630,0.23945,0.35017,0.31806,Equipment,-0.30827,0.35017,0.22450,0.59839,0.44118,0.47119,Transportation Equipment,0.03363,0.05823,0.05110,non-corporate,0.02013,0.02569,0.02408,0.23993,0.26453,0.25740,0.90421,0.84500,0.86136,2028
134,134,Light trucks (including utility vehicles),77738021463.35048,ET11,0.17250,0.23945,0.35017,0.31806,Equipment,-0.30827,0.35017,0.22450,0.59839,0.44118,0.47119,Transportation Equipment,0.03363,0.05823,0.05110,non-corporate,0.02013,0.02569,0.02408,0.20613,0.23073,0.22360,0.88755,0.82009,0.83857,2028
135,135,"Other trucks, buses and truck trailers",52902871716.55499,ET12,0.17250,0.23945,0.35017,0.31806,Equipment,-0.30827,0.35017,0.22450,0.59839,0.44118,0.47119,Transportation Equipment,0.03363,0.05823,0.05110,non-corporate,0.02013,0.02569,0.02408,0.20613,0.23073,0.22360,0.88755,0.82009,0.83857,2028
136,136,Autos,47539167781.77769,ET20,0.33330,0.23945,0.35017,0.31806,Equipment,-0.30827,0.35017,0.22450,0.59839,0.44118,0.47119,Transportation Equipment,0.03363,0.05823,0.05110,non-corporate,0.02013,0.02569,0.02408,0.36693,0.39153,0.38440,0.93846,0.89804,0.90940,2028
137,137,Aircraft,86223598873.29201,ET30,0.08590,0.23945,0.35017,0.31806,Equipment,-0.30827,0.35017,0.22450,0.59839,0.44118,0.47119,Transportation Equipment,0.03363,0.05823,0.05110,non-corporate,0.02013,0.02569,0.02408,0.11953,0.14413,0.13700,0.79718,0.69418,0.72120,2028
138,138,Ships and boats,16387379759.65291,ET40,0.06110,0.23945,0.35017,0.31806,Equipment,-0.30827,0.35017,0.22450,0.59839,0.44118,0.47119,Transportation Equipment,0.03363,0.05823,0.05110,non-corporate,0.02013,0.02569,0.02408,0.09473,0.11933,0.11220,0.73654,0.61753,0.64789,2028
139,139,Railroad equipment,29964515453.95139,ET50,0.05890,0.23945,0.35017,0.31806,Equipment,-0.30827,0.35017,0.22450,0.59839,0.44118,0.47119,Transportation Equipment,0.03363,0.05823,0.05110,non-corporate,0.02013,0.02569,0.02408,0.09253,0.11713,0.11000,0.72937,0.60883,0.63948,2028
140,140,Theatrical movies,18409754458.77512,AE10,0.09300,0.22699,0.33598,0.30437,Intellectual Property,-0.47667,0.29746,0.15479,0.54670,0.39585,0.42366,Intellectual Property,0.02980,0.05387,0.04689,non-corporate,0.01629,0.02132,0.01986,0.12280,0.14687,0.13989,0.80972,0.71078,0.73689,2028
141,141,Long-lived television programs,14909126060.46035,AE20,0.16800,0.21885,0.32784,0.29623,Intellectual Property,-0.61218,0.26320,0.10709,0.50510,0.36639,0.39113,Intellectual Property,0.02729,0.05136,0.04438,non-corporate,0.01379,0.01882,0.01736,0.19529,0.21936,0.21238,0.88489,0.81616,0.83496,2028
142,142,Books,14215531493.90130,AE30,0.12100,0.22395,0.33294,0.30133,Intellectual Property,-0.52451,0.28505,0.13759,0.53201,0.38518,0.41193,Intellectual Property,0.02886,0.05293,0.04595,non-corporate,0.01535,0.02039,0.01893,0.14986,0.17393,0.16695,0.84701,0.76176,0.78466,2028
143,143,Music,8069489954.23256,AE40,0.26700,0.20811,0.31710,0.28549,Intellectual Property,-0.83438,0.21252,0.03523,0.43689,0.32281,0.34213,Intellectual Property,0.02399,0.04806,0.04108,non-corporate,0.01048,0.01551,0.01405,0.29099,0.31506,0.30808,0.92434,0.87586,0.88939,2028
144,144,Other entertainment originals,11674503193.61001,AE50,0.10900,0.22525,0.33424,0.30263,Intellectual Property,-0.50363,0.29042,0.14505,0.53842,0.38980,0.41701,Intellectual Property,0.02926,0.05333,0.04635,non-corporate,0.01576,0.02079,0.01933,0.13826,0.16233,0.15535,0.83298,0.74229,0.76649,2028
