,index,asset_name,assets,bea_asset_code,delta,eatr_d,eatr_e,eatr_mix,major_asset_group,metr_d,metr_e,metr_mix,mettr_d,mettr_e,mettr_mix,minor_asset_group,rho_d,rho_e,rho_mix,tax_treat,tax_wedge_d,tax_wedge_e,tax_wedge_mix,ucc_d,ucc_e,ucc_mix,z_d,z_e,z_mix,year
60,60,"All other nonmanufacturing, n.e.c.",86239268420.53497,RD80,0.16000,0.17507,0.22997,0.21206,Intellectual Property,-0.37652,0.12990,0.03499,0.04563,0.28862,0.24257,Intellectual Property,0.03196,0.06666,0.05546,corporate,0.00146,0.01924,0.01345,0.19196,0.22666,0.21546,0.87896,0.82037,0.83851,2021
61,61,Private universities and colleges,8714364638.50274,RD91,0.16000,0.14308,0.17515,0.16489,Intellectual Property,-0.90652,-0.12775,-0.26353,-0.32182,0.07797,0.00826,Intellectual Property,0.02308,0.05143,0.04236,corporate,-0.00743,0.00401,0.00035,0.18308,0.21143,0.20236,1.00000,1.00000,1.00000,2021
62,62,Other nonprofit institutions,36718605375.43617,RD92,0.16000,0.14308,0.17515,0.16489,Intellectual Property,-0.90652,-0.12775,-0.26353,-0.32182,0.07797,0.00826,Intellectual Property,0.02308,0.05143,0.04236,corporate,-0.00743,0.00401,0.00035,0.18308,0.21143,0.20236,1.00000,1.00000,1.00000,2021
63,63,Other manufacturing,207322515562.10355,RDOM,0.16000,0.17507,0.22997,0.21206,Intellectual Property,-0.37652,0.12990,0.03499,0.04563,0.28862,0.24257,Intellectual Property,0.03196,0.06666,0.05546,corporate,0.00146,0.01924,0.01345,0.19196,0.22666,0.21546,0.87896,0.82037,0.83851,2021
64,64,Inventories,1540550422356.87988,INV,0.00000,0.22006,0.29519,0.27121,Inventories,0.01037,0.31583,0.25554,0.31387,0.44064,0.41568,Inventories,0.04446,0.08477,0.07189,corporate,0.01396,0.03736,0.02988,0.04446,0.08477,0.07189,0.00000,0.00000,0.00000,2021
65,65,Land,3586505862665.65332,LAND,0.00000,0.20384,0.28000,0.25563,Land,-0.10122,0.28000,0.20786,0.23650,0.41134,0.37825,Land,0.03996,0.08056,0.06756,corporate,0.00945,0.03314,0.02556,0.03996,0.08056,0.06756,0.00000,0.00000,0.00000,2021
66,66,Petroleum and natural gas,1033009084262.45227,SM01,0.07510,0.16356,0.19880,0.18752,Structures,-0.52948,-0.00000,-0.10020,-0.06041,0.18242,0.13646,Mining and Drilling Structures,0.02877,0.05800,0.04865,corporate,-0.00174,0.01058,0.00664,0.10387,0.13310,0.12375,1.00000,1.00000,1.00000,2021
67,67,Mining,82930242550.87573,SM02,0.04500,0.16356,0.19880,0.18752,Structures,-0.52948,0.00000,-0.10020,-0.06041,0.18242,0.13646,Mining and Drilling Structures,0.02877,0.05800,0.04865,corporate,-0.00174,0.01058,0.00664,0.07377,0.10300,0.09365,1.00000,1.00000,1.00000,2021
68,68,Communication,578746934520.27332,SU20,0.02370,0.16356,0.19880,0.18752,Structures,-0.52948,0.00000,-0.10020,-0.06041,0.18242,0.13646,Mining and Drilling Structures,0.02877,0.05800,0.04865,corporate,-0.00174,0.01058,0.00664,0.05247,0.08170,0.07235,1.00000,1.00000,1.00000,2021
69,69,Gas,365538291966.44250,SU40,0.07510,0.16356,0.19880,0.18752,Structures,-0.52948,0.00000,-0.10020,-0.06041,0.18242,0.13646,Mining and Drilling Structures,0.02877,0.05800,0.04865,corporate,-0.00174,0.01058,0.00664,0.10387,0.13310,0.12375,1.00000,1.00000,1.00000,2021
70,70,Petroleum pipelines,112623061581.18890,SU50,0.02370,0.16356,0.19880,0.18752,Structures,-0.52948,-0.00000,-0.10020,-0.06041,0.18242,0.13646,Mining and Drilling Structures,0.02877,0.05800,0.04865,corporate,-0.00174,0.01058,0.00664,0.05247,0.08170,0.07235,1.00000,1.00000,1.00000,2021
71,71,Religious,100591058771.57298,SB10,0.01880,0.19619,0.26404,0.24186,Structures,-0.16312,0.23806,0.16031,0.19359,0.37705,0.34094,Nonresidential Buildings,0.03783,0.07612,0.06374,corporate,0.00732,0.02870,0.02173,0.05663,0.09492,0.08254,0.51017,0.39326,0.42459,2021
72,72,Educational and vocational,282731632260.71143,SB20,0.01880,0.20193,0.27407,0.25058,Structures,-0.11602,0.26498,0.19107,0.22624,0.39906,0.36508,Nonresidential Buildings,0.03943,0.07891,0.06616,corporate,0.00892,0.03149,0.02415,0.05823,0.09771,0.08496,0.42386,0.29992,0.33220,2021
73,73,Hospitals,321465584009.55084,SB31,0.01880,0.20193,0.27407,0.25058,Structures,-0.11602,0.26498,0.19107,0.22624,0.39906,0.36508,Nonresidential Buildings,0.03943,0.07891,0.06616,corporate,0.00892,0.03149,0.02415,0.05823,0.09771,0.08496,0.42386,0.29992,0.33220,2021
74,74,Special care,70115662530.67619,SB32,0.01880,0.20193,0.27407,0.25058,Structures,-0.11602,0.26498,0.19107,0.22624,0.39906,0.36508,Nonresidential Buildings,0.03943,0.07891,0.06616,corporate,0.00892,0.03149,0.02415,0.05823,0.09771,0.08496,0.42386,0.29992,0.33220,2021
75,75,Lodging,171809464722.00076,SB41,0.02810,0.20943,0.28319,0.25928,Structures,-0.06000,0.28783,0.21956,0.26508,0.41774,0.38744,Nonresidential Buildings,0.04151,0.08144,0.06858,corporate,0.01100,0.03402,0.02657,0.06961,0.10954,0.09668,0.42386,0.29992,0.33220,2021
76,76,Air transportation,26676130901.78949,SB43,0.02370,0.20589,0.27887,0.25516,Structures,-0.08578,0.27720,0.20634,0.24721,0.40905,0.37706,Nonresidential Buildings,0.04052,0.08024,0.06743,corporate,0.01002,0.03282,0.02543,0.06422,0.10394,0.09113,0.42386,0.29992,0.33220,2021
77,77,Other transportation,3546598618.30267,SB45,0.02370,0.20589,0.27887,0.25516,Structures,-0.08578,0.27720,0.20634,0.24721,0.40905,0.37706,Nonresidential Buildings,0.04052,0.08024,0.06743,corporate,0.01002,0.03282,0.02543,0.06422,0.10394,0.09113,0.42386,0.29992,0.33220,2021
78,78,Warehouses,281416771190.32635,SC01,0.02250,0.20492,0.27770,0.25404,Structures,-0.09304,0.27424,0.20265,0.24218,0.40663,0.37417,Nonresidential Buildings,0.04025,0.07992,0.06712,corporate,0.00975,0.03250,0.02512,0.06275,0.10242,0.08962,0.42386,0.29992,0.33220,2021
79,79,Other commercial,342925648721.18970,SC02,0.02620,0.20790,0.28132,0.25750,Structures,-0.07098,0.28327,0.21390,0.25747,0.41402,0.38300,Nonresidential Buildings,0.04108,0.08092,0.06808,corporate,0.01058,0.03350,0.02608,0.06728,0.10712,0.09428,0.42386,0.29992,0.33220,2021
80,80,Multimerchandise shopping,424453104850.84991,SC03,0.02620,0.20790,0.28132,0.25750,Structures,-0.07098,0.28327,0.21390,0.25747,0.41402,0.38300,Nonresidential Buildings,0.04108,0.08092,0.06808,corporate,0.01058,0.03350,0.02608,0.06728,0.10712,0.09428,0.42386,0.29992,0.33220,2021
81,81,Food and beverage establishments,177715537882.64343,SC04,0.02620,0.20790,0.28132,0.25750,Structures,-0.07098,0.28327,0.21390,0.25747,0.41402,0.38300,Nonresidential Buildings,0.04108,0.08092,0.06808,corporate,0.01058,0.03350,0.02608,0.06728,0.10712,0.09428,0.42386,0.29992,0.33220,2021
82,82,Manufacturing,1098167248469.70093,SI00,0.03140,0.21210,0.28642,0.26236,Structures,-0.04145,0.29560,0.22919,0.27795,0.42409,0.39500,Nonresidential Buildings,0.04225,0.08234,0.06943,corporate,0.01174,0.03492,0.02743,0.07365,0.11374,0.10083,0.42386,0.29992,0.33220,2021
83,83,Public safety,15488160357.01913,SO03,0.02370,0.20589,0.27887,0.25516,Structures,-0.08578,0.27720,0.20634,0.24721,0.40905,0.37706,Nonresidential Buildings,0.04052,0.08024,0.06743,corporate,0.01002,0.03282,0.02543,0.06422,0.10394,0.09113,0.42386,0.29992,0.33220,2021
84,84,Office,1125362772925.66992,SOO1,0.02470,0.20669,0.27985,0.25610,Structures,-0.07981,0.27964,0.20938,0.25134,0.41105,0.37945,Nonresidential Buildings,0.04075,0.08052,0.06769,corporate,0.01024,0.03310,0.02569,0.06545,0.10522,0.09239,0.42386,0.29992,0.33220,2021
85,85,Medical buildings,108684928850.83852,SOO2,0.02470,0.20669,0.27985,0.25610,Structures,-0.07981,0.27964,0.20938,0.25134,0.41105,0.37945,Nonresidential Buildings,0.04075,0.08052,0.06769,corporate,0.01024,0.03310,0.02569,0.06545,0.10522,0.09239,0.42386,0.29992,0.33220,2021
86,86,Amusement and recreation,163173271952.40323,SB42,0.03000,0.16356,0.19880,0.18752,Structures,-0.52948,-0.00000,-0.10020,-0.06041,0.18242,0.13646,Other Structures,0.02877,0.05800,0.04865,corporate,-0.00174,0.01058,0.00664,0.05877,0.08800,0.07865,1.00000,1.00000,1.00000,2021
87,87,Local transit structures,9253082151.78652,SB44,0.02370,0.20589,0.27887,0.25516,Structures,-0.08578,0.27720,0.20634,0.24721,0.40905,0.37706,Other Structures,0.04052,0.08024,0.06743,corporate,0.01002,0.03282,0.02543,0.06422,0.10394,0.09113,0.42386,0.29992,0.33220,2021
88,88,Other land transportation,7047759109.22463,SB46,0.02370,0.16356,0.19880,0.18752,Structures,-0.52948,-0.00000,-0.10020,-0.06041,0.18242,0.13646,Other Structures,0.02877,0.05800,0.04865,corporate,-0.00174,0.01058,0.00664,0.05247,0.08170,0.07235,1.00000,1.00000,1.00000,2021
89,89,Farm,109520310583.65520,SN00,0.02390,0.16356,0.19880,0.18752,Structures,-0.52948,-0.00000,-0.10020,-0.06041,0.18242,0.13646,Other Structures,0.02877,0.05800,0.04865,corporate,-0.00174,0.01058,0.00664,0.05267,0.08190,0.07255,1.00000,1.00000,1.00000,2021
90,90,Water supply,41285680277.46067,SO01,0.02250,0.16356,0.19880,0.18752,Structures,-0.52948,0.00000,-0.10020,-0.06041,0.18242,0.13646,Other Structures,0.02877,0.05800,0.04865,corporate,-0.00174,0.01058,0.00664,0.05127,0.08050,0.07115,1.00000,1.00000,1.00000,2021
91,91,Sewage and waste disposal,37655287429.56380,SO02,0.02250,0.16356,0.19880,0.18752,Structures,-0.52948,0.00000,-0.10020,-0.06041,0.18242,0.13646,Other Structures,0.02877,0.05800,0.04865,corporate,-0.00174,0.01058,0.00664,0.05127,0.08050,0.07115,1.00000,1.00000,1.00000,2021
92,92,Highway and conservation and development,22901934534.26336,SO04,0.02250,0.16356,0.19880,0.18752,Structures,-0.52948,0.00000,-0.10020,-0.06041,0.18242,0.13646,Other Structures,0.02877,0.05800,0.04865,corporate,-0.00174,0.01058,0.00664,0.05127,0.08050,0.07115,1.00000,1.00000,1.00000,2021
93,93,Mobile structures,4708544169.48583,SOMO,0.05560,0.16356,0.19880,0.18752,Structures,-0.52948,0.00000,-0.10020,-0.06041,0.18242,0.13646,Other Structures,0.02877,0.05800,0.04865,corporate,-0.00174,0.01058,0.00664,0.08437,0.11360,0.10425,1.00000,1.00000,1.00000,2021
94,94,Other railroad,135810598106.26529,SU11,0.01760,0.16356,0.19880,0.18752,Structures,-0.52948,-0.00000,-0.10020,-0.06041,0.18242,0.13646,Other Structures,0.02877,0.05800,0.04865,corporate,-0.00174,0.01058,0.00664,0.04637,0.07560,0.06625,1.00000,1.00000,1.00000,2021
95,95,Track replacement,166460438699.67984,SU12,0.02490,0.16356,0.19880,0.18752,Structures,-0.52948,-0.00000,-0.10020,-0.06041,0.18242,0.13646,Other Structures,0.02877,0.05800,0.04865,corporate,-0.00174,0.01058,0.00664,0.05367,0.08290,0.07355,1.00000,1.00000,1.00000,2021
96,96,Electric,1052404377889.31934,SU30,0.02110,0.16356,0.19880,0.18752,Structures,-0.52948,0.00000,-0.10020,-0.06041,0.18242,0.13646,Other Structures,0.02877,0.05800,0.04865,corporate,-0.00174,0.01058,0.00664,0.04987,0.07910,0.06975,1.00000,1.00000,1.00000,2021
97,97,Wind and solar,119300186299.04012,SU60,0.03030,0.16356,0.19880,0.18752,Structures,-0.52948,-0.00000,-0.10020,-0.06041,0.18242,0.13646,Other Structures,0.02877,0.05800,0.04865,corporate,-0.00174,0.01058,0.00664,0.05907,0.08830,0.07895,1.00000,1.00000,1.00000,2021
98,98,Residential,333776430841.08838,RES,0.01631,0.19500,0.26416,0.24146,Structures,-0.17336,0.23840,0.15885,0.18649,0.37733,0.33979,Residential Buildings,0.03750,0.07616,0.06363,corporate,0.00699,0.02874,0.02162,0.05381,0.09247,0.07994,0.50198,0.37177,0.40695,2021
99,99,Prepackaged software,22158075946.87273,ENS1,0.55000,0.13437,0.19064,0.17432,Equipment,-0.57950,0.00000,-0.11214,0.09314,-0.00000,0.01802,Computers and Software,0.02786,0.04742,0.04175,non-corporate,0.00259,-0.00000,0.00075,0.57786,0.59742,0.59175,1.00000,1.00000,1.00000,2021
100,100,Custom software,60800835315.39705,ENS2,0.33000,0.13437,0.19064,0.17432,Equipment,-0.57950,0.00000,-0.11214,0.09314,0.00000,0.01802,Computers and Software,0.02786,0.04742,0.04175,non-corporate,0.00259,0.00000,0.00075,0.35786,0.37742,0.37175,1.00000,1.00000,1.00000,2021
101,101,Mainframes,6190706381.12645,EP1A,0.46330,0.13437,0.19064,0.17432,Equipment,-0.57950,-0.00000,-0.11214,0.09314,-0.00000,0.01802,Computers and Software,0.02786,0.04742,0.04175,non-corporate,0.00259,-0.00000,0.00075,0.49116,0.51072,0.50505,1.00000,1.00000,1.00000,2021
102,102,PCs,20612189046.54015,EP1B,0.46330,0.13437,0.19064,0.17432,Equipment,-0.57950,-0.00000,-0.11214,0.09314,-0.00000,0.01802,Computers and Software,0.02786,0.04742,0.04175,non-corporate,0.00259,-0.00000,0.00075,0.49116,0.51072,0.50505,1.00000,1.00000,1.00000,2021
103,103,DASDs,0.00000,EP1C,0.46330,0.13437,0.19064,0.17432,Equipment,-0.57950,-0.00000,-0.11214,0.09314,-0.00000,0.01802,Computers and Software,0.02786,0.04742,0.04175,non-corporate,0.00259,-0.00000,0.00075,0.49116,0.51072,0.50505,1.00000,1.00000,1.00000,2021
104,104,Printers,3876956089.05422,EP1D,0.46330,0.13437,0.19064,0.17432,Equipment,-0.57950,-0.00000,-0.11214,0.09314,-0.00000,0.01802,Computers and Software,0.02786,0.04742,0.04175,non-corporate,0.00259,-0.00000,0.00075,0.49116,0.51072,0.50505,1.00000,1.00000,1.00000,2021
105,105,Terminals,5141005380.94208,EP1E,0.46330,0.13437,0.19064,0.17432,Equipment,-0.57950,-0.00000,-0.11214,0.09314,-0.00000,0.01802,Computers and Software,0.02786,0.04742,0.04175,non-corporate,0.00259,-0.00000,0.00075,0.49116,0.51072,0.50505,1.00000,1.00000,1.00000,2021
106,106,Tape drives,0.00000,EP1F,0.46330,0.13437,0.19064,0.17432,Equipment,-0.57950,-0.00000,-0.11214,0.09314,-0.00000,0.01802,Computers and Software,0.02786,0.04742,0.04175,non-corporate,0.00259,-0.00000,0.00075,0.49116,0.51072,0.50505,1.00000,1.00000,1.00000,2021
107,107,Storage devices,3192011590.89989,EP1G,0.46330,0.13437,0.19064,0.17432,Equipment,-0.57950,-0.00000,-0.11214,0.09314,-0.00000,0.01802,Computers and Software,0.02786,0.04742,0.04175,non-corporate,0.00259,-0.00000,0.00075,0.49116,0.51072,0.50505,1.00000,1.00000,1.00000,2021
108,108,System integrators,11800815475.06376,EP1H,0.46330,0.13437,0.19064,0.17432,Equipment,-0.57950,-0.00000,-0.11214,0.09314,-0.00000,0.01802,Computers and Software,0.02786,0.04742,0.04175,non-corporate,0.00259,-0.00000,0.00075,0.49116,0.51072,0.50505,1.00000,1.00000,1.00000,2021
109,109,Special industrial machinery,56031412759.01972,EI40,0.10310,0.13437,0.19064,0.17432,Equipment,-0.57950,0.00000,-0.11214,0.09314,0.00000,0.01802,Industrial Machinery,0.02786,0.04742,0.04175,non-corporate,0.00259,0.00000,0.00075,0.13096,0.15052,0.14485,1.00000,1.00000,1.00000,2021
110,110,General industrial equipment,114662497837.14465,EI50,0.10720,0.13437,0.19064,0.17432,Equipment,-0.57950,-0.00000,-0.11214,0.09314,-0.00000,0.01802,Industrial Machinery,0.02786,0.04742,0.04175,non-corporate,0.00259,-0.00000,0.00075,0.13506,0.15462,0.14895,1.00000,1.00000,1.00000,2021
111,111,Office and accounting equipment,2542388832.95410,EP12,0.31190,0.13437,0.19064,0.17432,Equipment,-0.57950,0.00000,-0.11214,0.09314,-0.00000,0.01802,Instruments and Communications Equipment,0.02786,0.04742,0.04175,non-corporate,0.00259,-0.00000,0.00075,0.33976,0.35932,0.35365,1.00000,1.00000,1.00000,2021
112,112,Communications,102468863894.12276,EP20,0.11290,0.13437,0.19064,0.17432,Equipment,-0.57950,0.00000,-0.11214,0.09314,0.00000,0.01802,Instruments and Communications Equipment,0.02786,0.04742,0.04175,non-corporate,0.00259,0.00000,0.00075,0.14076,0.16032,0.15465,1.00000,1.00000,1.00000,2021
113,113,Photocopy and related equipment,10079053794.97324,EP31,0.18000,0.13437,0.19064,0.17432,Equipment,-0.57950,0.00000,-0.11214,0.09314,-0.00000,0.01802,Instruments and Communications Equipment,0.02786,0.04742,0.04175,non-corporate,0.00259,-0.00000,0.00075,0.20786,0.22742,0.22175,1.00000,1.00000,1.00000,2021
114,114,Nonelectro medical instruments,111916495413.68216,EP34,0.13500,0.13437,0.19064,0.17432,Equipment,-0.57950,0.00000,-0.11214,0.09314,0.00000,0.01802,Instruments and Communications Equipment,0.02786,0.04742,0.04175,non-corporate,0.00259,0.00000,0.00075,0.16286,0.18242,0.17675,1.00000,1.00000,1.00000,2021
115,115,Electro medical instruments,65668171776.99003,EP35,0.13500,0.13437,0.19064,0.17432,Equipment,-0.57950,0.00000,-0.11214,0.09314,0.00000,0.01802,Instruments and Communications Equipment,0.02786,0.04742,0.04175,non-corporate,0.00259,0.00000,0.00075,0.16286,0.18242,0.17675,1.00000,1.00000,1.00000,2021
116,116,Nonmedical instruments,59590066982.11147,EP36,0.13500,0.13437,0.19064,0.17432,Equipment,-0.57950,0.00000,-0.11214,0.09314,0.00000,0.01802,Instruments and Communications Equipment,0.02786,0.04742,0.04175,non-corporate,0.00259,0.00000,0.00075,0.16286,0.18242,0.17675,1.00000,1.00000,1.00000,2021
117,117,Household furniture,8579128472.95081,EO11,0.13750,0.13437,0.19064,0.17432,Equipment,-0.57950,0.00000,-0.11214,0.09314,0.00000,0.01802,Office and Residential Equipment,0.02786,0.04742,0.04175,non-corporate,0.00259,0.00000,0.00075,0.16536,0.18492,0.17925,1.00000,1.00000,1.00000,2021
118,118,Other furniture,97670828983.37396,EO12,0.11790,0.13437,0.19064,0.17432,Equipment,-0.57950,-0.00000,-0.11214,0.09314,-0.00000,0.01802,Office and Residential Equipment,0.02786,0.04742,0.04175,non-corporate,0.00259,-0.00000,0.00075,0.14576,0.16532,0.15965,1.00000,1.00000,1.00000,2021
119,119,Household appliances,2193695747.75596,EO71,0.16500,0.13437,0.19064,0.17432,Equipment,-0.57950,0.00000,-0.11214,0.09314,0.00000,0.01802,Office and Residential Equipment,0.02786,0.04742,0.04175,non-corporate,0.00259,0.00000,0.00075,0.19286,0.21242,0.20675,1.00000,1.00000,1.00000,2021
120,120,Service industry machinery,66122349454.22968,EO60,0.15280,0.13437,0.19064,0.17432,Equipment,-0.57950,0.00000,-0.11214,0.09314,0.00000,0.01802,Other Equipment,0.02786,0.04742,0.04175,non-corporate,0.00259,0.00000,0.00075,0.18066,0.20022,0.19455,1.00000,1.00000,1.00000,2021
121,121,Other electrical,3542409326.69788,EO72,0.18340,0.13437,0.19064,0.17432,Equipment,-0.57950,0.00000,-0.11214,0.09314,-0.00000,0.01802,Other Equipment,0.02786,0.04742,0.04175,non-corporate,0.00259,-0.00000,0.00075,0.21126,0.23082,0.22515,1.00000,1.00000,1.00000,2021
122,122,Other,106207464938.46678,EO80,0.14730,0.13437,0.19064,0.17432,Equipment,-0.57950,-0.00000,-0.11214,0.09314,-0.00000,0.01802,Other Equipment,0.02786,0.04742,0.04175,non-corporate,0.00259,-0.00000,0.00075,0.17516,0.19472,0.18905,1.00000,1.00000,1.00000,2021
123,123,Nuclear fuel,357727587.20009,EI11,0.25000,0.13437,0.19064,0.17432,Equipment,-0.57950,0.00000,-0.11214,0.09314,0.00000,0.01802,Other Industrial Equipment,0.02786,0.04742,0.04175,non-corporate,0.00259,0.00000,0.00075,0.27786,0.29742,0.29175,1.00000,1.00000,1.00000,2021
124,124,Other fabricated metals,36269357406.15295,EI12,0.09170,0.13437,0.19064,0.17432,Equipment,-0.57950,0.00000,-0.11214,0.09314,-0.00000,0.01802,Other Industrial Equipment,0.02786,0.04742,0.04175,non-corporate,0.00259,-0.00000,0.00075,0.11956,0.13912,0.13345,1.00000,1.00000,1.00000,2021
125,125,Metalworking machinery,40483811779.44739,EI30,0.12250,0.13437,0.19064,0.17432,Equipment,-0.57950,0.00000,-0.11214,0.09314,0.00000,0.01802,Other Industrial Equipment,0.02786,0.04742,0.04175,non-corporate,0.00259,0.00000,0.00075,0.15036,0.16992,0.16425,1.00000,1.00000,1.00000,2021
126,126,Electric transmission and distribution,41257755574.28375,EI60,0.05000,0.13437,0.19064,0.17432,Equipment,-0.57950,-0.00000,-0.11214,0.09314,-0.00000,0.01802,Other Industrial Equipment,0.02786,0.04742,0.04175,non-corporate,0.00259,-0.00000,0.00075,0.07786,0.09742,0.09175,1.00000,1.00000,1.00000,2021
127,127,Farm tractors,30621499311.06843,EO21,0.14520,0.13437,0.19064,0.17432,Equipment,-0.57950,0.00000,-0.11214,0.09314,0.00000,0.01802,Other Industrial Equipment,0.02786,0.04742,0.04175,non-corporate,0.00259,0.00000,0.00075,0.17306,0.19262,0.18695,1.00000,1.00000,1.00000,2021
128,128,Construction tractors,3719463640.49122,EO22,0.16330,0.13437,0.19064,0.17432,Equipment,-0.57950,0.00000,-0.11214,0.09314,-0.00000,0.01802,Other Industrial Equipment,0.02786,0.04742,0.04175,non-corporate,0.00259,-0.00000,0.00075,0.19116,0.21072,0.20505,1.00000,1.00000,1.00000,2021
129,129,Other agricultural machinery,80549886162.49503,EO30,0.11790,0.13437,0.19064,0.17432,Equipment,-0.57950,0.00000,-0.11214,0.09314,0.00000,0.01802,Other Industrial Equipment,0.02786,0.04742,0.04175,non-corporate,0.00259,0.00000,0.00075,0.14576,0.16532,0.15965,1.00000,1.00000,1.00000,2021
130,130,Other construction machinery,98513726690.79021,EO40,0.15500,0.13437,0.19064,0.17432,Equipment,-0.57950,0.00000,-0.11214,0.09314,0.00000,0.01802,Other Industrial Equipment,0.02786,0.04742,0.04175,non-corporate,0.00259,0.00000,0.00075,0.18286,0.20242,0.19675,1.00000,1.00000,1.00000,2021
131,131,Mining and oilfield machinery,18092187649.14844,EO50,0.15000,0.13437,0.19064,0.17432,Equipment,-0.57950,-0.00000,-0.11214,0.09314,-0.00000,0.01802,Other Industrial Equipment,0.02786,0.04742,0.04175,non-corporate,0.00259,-0.00000,0.00075,0.17786,0.19742,0.19175,1.00000,1.00000,1.00000,2021
132,132,Steam engines,6902986049.75531,EI21,0.05160,0.13437,0.19064,0.17432,Equipment,-0.57950,0.00000,-0.11214,0.09314,0.00000,0.01802,Transportation Equipment,0.02786,0.04742,0.04175,non-corporate,0.00259,0.00000,0.00075,0.07946,0.09902,0.09335,1.00000,1.00000,1.00000,2021
133,133,Internal combustion engines,1555979253.64744,EI22,0.20630,0.13437,0.19064,0.17432,Equipment,-0.57950,-0.00000,-0.11214,0.09314,-0.00000,0.01802,Transportation Equipment,0.02786,0.04742,0.04175,non-corporate,0.00259,-0.00000,0.00075,0.23416,0.25372,0.24805,1.00000,1.00000,1.00000,2021
134,134,Light trucks (including utility vehicles),77738021463.35048,ET11,0.17250,0.13437,0.19064,0.17432,Equipment,-0.57950,0.00000,-0.11214,0.09314,-0.00000,0.01802,Transportation Equipment,0.02786,0.04742,0.04175,non-corporate,0.00259,-0.00000,0.00075,0.20036,0.21992,0.21425,1.00000,1.00000,1.00000,2021
135,135,"Other trucks, buses and truck trailers",52902871716.55499,ET12,0.17250,0.13437,0.19064,0.17432,Equipment,-0.57950,0.00000,-0.11214,0.09314,0.00000,0.01802,Transportation Equipment,0.02786,0.04742,0.04175,non-corporate,0.00259,0.00000,0.00075,0.20036,0.21992,0.21425,1.00000,1.00000,1.00000,2021
136,136,Autos,47539167781.77769,ET20,0.33330,0.13437,0.19064,0.17432,Equipment,-0.57950,0.00000,-0.11214,0.09314,0.00000,0.01802,Transportation Equipment,0.02786,0.04742,0.04175,non-corporate,0.00259,0.00000,0.00075,0.36116,0.38072,0.37505,1.00000,1.00000,1.00000,2021
137,137,Aircraft,86223598873.29201,ET30,0.08590,0.13437,0.19064,0.17432,Equipment,-0.57950,0.00000,-0.11214,0.09314,0.00000,0.01802,Transportation Equipment,0.02786,0.04742,0.04175,non-corporate,0.00259,0.00000,0.00075,0.11376,0.13332,0.12765,1.00000,1.00000,1.00000,2021
138,138,Ships and boats,16387379759.65291,ET40,0.06110,0.13437,0.19064,0.17432,Equipment,-0.57950,0.00000,-0.11214,0.09314,-0.00000,0.01802,Transportation Equipment,0.02786,0.04742,0.04175,non-corporate,0.00259,-0.00000,0.00075,0.08896,0.10852,0.10285,1.00000,1.00000,1.00000,2021
139,139,Railroad equipment,29964515453.95139,ET50,0.05890,0.13437,0.19064,0.17432,Equipment,-0.57950,-0.00000,-0.11214,0.09314,-0.00000,0.01802,Transportation Equipment,0.02786,0.04742,0.04175,non-corporate,0.00259,-0.00000,0.00075,0.08676,0.10632,0.10065,1.00000,1.00000,1.00000,2021
140,140,Theatrical movies,18409754458.77512,AE10,0.09300,0.12126,0.17541,0.15970,Intellectual Property,-0.80619,-0.09369,-0.22668,-0.03701,-0.09369,-0.08311,Intellectual Property,0.02436,0.04336,0.03785,non-corporate,-0.00090,-0.00406,-0.00315,0.11736,0.13636,0.13085,1.00000,1.00000,1.00000,2021
141,141,Long-lived television programs,14909126060.46035,AE20,0.16800,0.11312,0.16727,0.15157,Intellectual Property,-0.98279,-0.15131,-0.30128,-0.13841,-0.15131,-0.14898,Intellectual Property,0.02219,0.04119,0.03568,non-corporate,-0.00307,-0.00623,-0.00532,0.19019,0.20919,0.20368,1.00000,1.00000,1.00000,2021
142,142,Books,14215531493.90130,AE30,0.12100,0.11822,0.17237,0.15667,Intellectual Property,-0.86832,-0.11451,-0.25351,-0.07268,-0.11451,-0.10680,Intellectual Property,0.02355,0.04255,0.03704,non-corporate,-0.00171,-0.00487,-0.00396,0.14455,0.16355,0.15804,1.00000,1.00000,1.00000,2021
143,143,Music,8069489954.23256,AE40,0.26700,0.10238,0.15653,0.14083,Intellectual Property,-1.27662,-0.23734,-0.41485,-0.30710,-0.23734,-0.24926,Intellectual Property,0.01933,0.03832,0.03281,non-corporate,-0.00594,-0.00910,-0.00818,0.28633,0.30532,0.29981,1.00000,1.00000,1.00000,2021
144,144,Other entertainment originals,11674503193.61001,AE50,0.10900,0.11952,0.17367,0.15797,Intellectual Property,-0.84118,-0.10549,-0.24187,-0.05710,-0.10549,-0.09652,Intellectual Property,0.02390,0.04289,0.03739,non-corporate,-0.00136,-0.00453,-0.00361,0.13290,0.15189,0.14639,1.00000,1.00000,1.00000,2021
145,145,Own account software,63396170765.89111,ENS3,0.33000,0.14881,0.22470,0.20261,Intellectual Property,-0.38773,0.16073,0.05805,0.20325,0.16073,0.16830,Intellectual Property,0.03171,0.05650,0.04929,non-corporate,0.00644,0.00908,0.00830,0.36171,0.38650,0.37929,0.88087,0.84093,0.85226,2021
